740	51.487900	-107.058037
741	51.487255	-107.063438
742	51.488304	-107.052841
743	51.488300	-107.053024
744	51.488030	-107.053917
745	51.488297	-107.053215
746	51.488030	-107.053024
747	51.489330	-107.058434
748	51.489330	-107.058434
749	51.488159	-107.058884
750	51.484219	-107.052361
751	52.052700	-107.546387
752	52.052700	-107.546387
753	51.784012	-108.644859
754	51.782501	-108.644653
755	51.782501	-108.644653
756	51.547726	-107.996635
757	51.551006	-107.991653
758	51.555016	-107.999703
759	51.554901	-107.995003
760	\N	\N
761	51.559513	-107.994743
762	51.552719	-107.978287
763	51.552719	-107.978287
764	51.550438	-107.990807
765	51.552143	-107.992470
766	\N	\N
767	51.552719	-107.978287
768	\N	\N
769	51.552719	-107.978287
770	51.559540	-107.989151
771	51.552719	-107.978287
772	51.554901	-107.995003
773	51.552719	-107.978287
774	\N	\N
775	\N	\N
776	52.492119	-109.708054
777	52.492149	-109.708038
778	\N	\N
779	\N	\N
780	\N	\N
781	\N	\N
782	\N	\N
783	52.443192	-109.158005
784	52.443394	-109.161133
785	52.442711	-109.158554
786	52.443150	-109.159866
787	\N	\N
788	\N	\N
789	52.445778	-109.158096
790	52.442219	-109.157677
791	52.441410	-109.159401
792	52.444023	-109.147339
793	52.441959	-109.159401
794	\N	\N
795	52.441696	-109.159218
796	52.443016	-109.157723
797	52.445080	-109.152557
798	50.878010	-108.218842
799	52.411110	-108.702660
800	52.410889	-108.710487
801	52.409866	-108.702774
802	52.410889	-108.710487
803	52.411209	-108.701828
804	\N	\N
805	52.405865	-108.694450
806	52.411137	-108.702789
2234	50.444969	-104.533310
2235	50.444336	-104.536896
2236	50.444485	-104.613533
2237	50.415958	-104.618279
2238	50.451229	-104.611382
2239	50.419617	-104.593460
2240	50.496433	-104.643486
2241	50.405586	-104.647545
2242	50.432621	-104.526672
2243	50.446240	-104.572044
2244	50.443417	-104.532326
2245	50.442322	-104.614807
2246	50.432732	-104.557205
2247	50.442921	-104.548187
2248	50.405586	-104.647568
2249	50.446995	-104.579559
2250	50.447739	-104.609528
2251	50.451244	-104.631363
2252	50.407906	-104.609932
2253	50.444618	-104.537193
2254	50.450851	-104.607521
2255	50.439869	-104.570351
2256	50.453098	-104.604134
2257	50.447472	-104.616898
2258	50.476646	-104.609619
2259	50.451229	-104.611382
2260	50.455376	-104.671890
2261	50.446869	-104.586700
2262	50.456509	-104.618912
2263	50.473900	-104.580421
2264	50.472530	-104.666473
2265	50.451321	-104.601608
2266	50.449738	-104.610672
2267	50.455032	-104.558769
2268	50.455284	-104.543182
2269	50.446861	-104.576729
2270	50.418549	-104.618332
2271	50.446861	-104.609093
2272	50.449051	-104.610413
2273	50.450226	-104.601021
2274	50.454392	-104.647888
2275	50.447620	-104.578972
2276	50.501499	-104.648338
2277	50.449883	-104.609253
2278	50.408749	-104.618347
2279	50.501499	-104.648338
2280	50.501499	-104.648338
2281	50.454620	-104.532570
2282	50.501499	-104.648338
2283	50.447910	-104.606903
2284	50.450272	-104.527077
2285	50.455410	-104.587769
2286	50.419617	-104.593460
2287	50.419617	-104.593460
2288	50.444134	-104.614021
2289	50.411469	-104.616417
2290	50.449970	-104.608223
2291	50.477322	-104.653458
2292	50.402851	-104.650215
2293	50.449600	-104.528458
2294	50.501499	-104.648338
2295	50.501499	-104.648338
2296	50.460751	-104.618591
2297	50.446739	-104.572540
2298	50.445381	-104.543083
2299	50.481484	-104.664215
2300	50.428410	-104.631020
2301	50.489830	-104.631790
2302	50.453201	-104.618584
2303	50.448151	-104.581322
2304	50.450653	-104.532600
2305	50.494862	-104.665520
2306	50.451386	-104.532044
2307	50.477242	-104.578331
2308	50.459068	-104.607933
2309	50.485340	-104.615242
2310	50.446861	-104.603890
2311	50.458622	-104.604775
2312	50.450142	-104.612671
2313	50.496121	-104.661392
2314	50.453831	-104.558281
2315	\N	\N
2316	50.443565	-104.546555
2317	50.482082	-104.618431
2318	50.472729	-104.617592
2319	50.473068	-104.607224
2320	50.463032	-104.653557
2321	50.470188	-104.615463
2322	50.481812	-104.624260
2323	50.495934	-104.665993
2324	50.445633	-104.545395
2325	50.466438	-104.672508
2326	50.469811	-104.617630
2327	50.454769	-104.631531
2328	50.415741	-104.618607
2329	50.447376	-104.574654
2330	50.483921	-104.617874
2331	50.475540	-104.636810
2332	50.460491	-104.640549
2333	50.462738	-104.640839
2334	50.419891	-104.640152
2335	50.419617	-104.593460
2336	50.446819	-104.610947
2337	50.450234	-104.601547
2338	50.432808	-104.595032
2339	50.446865	-104.552559
2340	50.451229	-104.611382
2341	50.443401	-104.618584
2342	50.445385	-104.621376
2343	50.423779	-104.599800
2344	50.420410	-104.594109
2345	50.405315	-104.645866
2346	50.451012	-104.606148
